"name","chr","start","end","strand","alias","tss","pas","0","10","20","30","40","50","60","70","80","90","100","110","120","130","140"
"YAL032C","chrI",83334,84474,"-","PRP45",84494,83204,26.9815468625651,22.7793270200422,21.9168059033814,21.5960097728858,24.7381146827479,25.4148641354428,23.5076567741065,20.5846003865597,22.6959346860639,20.9753084098303,22.8312490807915,23.2699515554981,23.3281278747606,24.7604546933029,23.6708841856994
"YAL031C","chrI",84748,87031,"-","GIP4",87078,84595,20.5397482788991,13.2487514346826,13.5314510674322,12.8719891461705,13.8778411403031,13.9086013113744,13.3202785777014,14.268896099389,13.7764205890766,13.9111189732043,14.3032860649763,13.8787541141075,14.8957920949219,15.3940348285336,15.2546248489593
"YAL030W","chrI",87285,87752,"+","SNC1",87264,87862,156.927283585521,126.748730202939,112.224264617345,97.7989864564596,83.1096913371735,81.3563605838602,85.2863778940493,115.499316190159,90.4388929720718,89.9779699212974,95.0657925603192,95.4995918753588,93.6637222498403,97.7656892440423,111.533150894227
"YAL029C","chrI",87854,92270,"-","MYO4",92522,87695,75.0891677589016,78.9617386518073,74.7694469435804,67.9644742189979,69.6437239598069,70.7139358015611,62.0284150000979,68.6282304782223,67.8277720695989,68.0725202437315,68.2855845913957,63.5226361544756,64.0029517204953,64.6851375359258,64.5477199173502
"YAL028W","chrI",92899,94486,"+","FRT2",92854,94606,16.3838762455191,5.86075274996888,4.77178406159408,4.86774669037693,4.14744577140695,3.95190860667222,3.91774998186445,3.92909861121115,4.59398866738703,3.7131870330757,3.74957547813869,3.79826836644587,4.00871126031315,4.29604322751034,4.65974128763356
"YAL027W","chrI",94686,95472,"+","SAW1",94607,95578,27.7995111624254,22.1993682140462,22.0657120897085,20.8521232657249,21.4097024945718,21.3449569424427,20.1019965751247,22.232492155785,19.4572913594271,19.2893720805265,19.7245092157159,20.2799373691908,21.0164137749717,22.3928972045863,22.7044434505349
"YAL026C","chrI",95629,99697,"-","DRS2",99783,95482,48.1106045068884,51.9055146931127,55.411978943325,51.1787861399114,48.727272034945,50.4725779056903,52.8276357644673,55.6164774109301,56.1916479866461,55.7194163536512,53.276509428016,50.405824237384,54.7354638530221,57.7506259367491,59.3682019400936
"YAL025C","chrI",100224,101145,"-","MAK16",101168,100022,64.8176534913242,207.631770323523,199.425589079946,202.892773069144,211.373034428557,201.150264195682,197.06487517758,192.439140131354,172.58777779958,175.985208785141,188.34334039586,176.825113696885,155.508109918071,134.114561700331,142.755359837338
"YAL024C","chrI",101564,105872,"-","LTE1",105976,101371,13.1300795656747,29.7338842309124,32.0439063309535,29.3051201445823,25.4039456177306,20.6565300424361,18.0761984721998,21.5623681995516,23.6221099797508,24.2300383892026,21.615399743293,18.5698579953046,17.4547656788868,19.5672349186724,21.0620636818094
"YAL023C","chrI",106271,108551,"-","PMT2",108639,106143,202.945543285487,272.454457918084,312.657169576314,290.508302489042,257.343291776145,219.650111220739,210.956919902395,208.518963183152,272.06863251125,270.477576030291,246.597981037713,221.224079112088,221.611227097733,246.284573224012,267.582577823089
"YAL022C","chrI",108876,110430,"-","FUN26",110446,108835,32.1532713902823,46.2656647154252,35.482026067996,33.7117787384756,48.1270175241826,60.3239595250298,53.5308014297637,32.8185738603267,38.3288267833918,36.272086811821,45.024742375236,48.6203382762898,56.0838281555376,52.4545170793777,46.0874958970088
"YAL021C","chrI",110845,113359,"-","CCR4",113403,110616,39.2363319773894,48.5251024979535,50.7439422954045,47.3867562745563,46.0910819949625,44.5087380343639,43.1778898632974,39.807317760245,47.1894582208997,43.3758659099818,41.7546206624198,38.3737519813212,42.17235939232,44.7356855560614,43.7233636827215
"YAL020C","chrI",113613,114615,"-","ATS1",114630,113537,20.8102547583638,29.963747679281,25.7921709079652,23.2159047104639,25.1833828074258,22.9397449057495,21.9532124040587,13.5216528830562,27.1077318485341,26.435242511579,26.2333434263239,25.0615960276932,25.5055039484528,28.5264460337193,29.5766956943844
"YAL019W","chrI",114918,118314,"+","FUN30",114809,118386,34.5922713845295,80.8333761258883,73.3447733894624,59.2464493658227,58.5061142666334,58.7435521205753,61.8007937844045,59.8894008507144,58.4039642103879,52.9505551106607,53.4792468925423,49.1716981255219,54.6079379409181,54.1380873637577,50.9632291534865
"YAL017W","chrI",120224,124295,"+","PSK1",119858,124459,34.9646205203855,24.505694608675,21.4280045257947,22.0531446485698,20.1672494377392,17.7495918216766,17.1022705618795,19.3445828046008,20.1244589885189,23.4075313061975,21.7895819694539,20.7773992796745,20.1409527925052,23.8035709104752,27.0488519208856
"YAL016W","chrI",124878,126786,"+","TPD3",124798,126875,165.479345956162,136.463628464325,124.397495790577,117.205519448121,108.026366158688,103.711603585841,102.297374321485,106.488009441005,105.000290988899,111.208710625704,109.929517518378,107.564343731349,114.732479675396,120.489847267161,123.966812771191
"YAL014C","chrI",128251,129019,"-","SYN8",129067,128091,62.3068064782619,45.8268740887176,43.8241973712373,45.4229236030303,46.4566814166388,45.2126310329352,44.7265344657609,38.2233182410352,46.273084398438,47.1558863698942,48.6340251329065,47.4816481356123,50.8394213903079,55.1214139505722,55.3753653762533
"YAL013W","chrI",129269,130487,"+","DEP1",129236,130583,26.4110571976901,28.9721259821651,29.5080872940182,32.2836832546334,31.9199862060228,30.6485368085311,30.3415274388442,18.592209637377,28.9126300291222,28.907147724472,29.5554413803014,27.9446449301779,28.3463618745037,30.0956347728484,31.8349462277094
"YAL012W","chrI",130798,131983,"+","CYS3",130744,132082,700.044058734835,544.262409601602,518.911101806586,596.951305358971,594.645522132977,451.413706647,364.31559216617,250.389294897316,379.191584184723,401.651385937396,435.694982847148,485.284613882093,504.040483724285,542.363568894258,524.568210851382
"YAL011W","chrI",132198,134076,"+","SWC3",132195,134178,11.3742998581338,15.7493218706911,15.1511654261752,17.0005279068778,17.3915293686528,18.624101977234,17.2308666298713,17.6671509142415,15.9980304961163,17.3289712027089,18.3305758661151,18.2276056585821,16.6833356728444,16.4809339438687,15.9588484755191
"YAL010C","chrI",134183,135665,"-","MDM10",135706,134136,19.5528028970261,15.740178577878,15.5960987290253,15.7318038030264,16.7135817555399,16.8956294164402,15.5074658893858,18.1891093965437,16.039772371137,16.4745337307979,15.5382905883952,15.4542773270335,16.7655949818608,16.8040400724946,17.0880020670768
"YAL009W","chrI",135853,136633,"+","SPO7",135813,136780,34.6903715182507,30.8364407593882,30.5352146958398,30.3365530052389,29.5664827454594,28.1522758919991,27.7542101564946,27.3053074900994,28.2583721517179,29.0427347213035,31.461512668142,28.1472969353968,29.9643556906577,29.5504723015964,31.9126676620185
"YAL008W","chrI",136913,137510,"+","FUN14",136866,137637,65.2640853454789,48.2344074465077,34.257569689521,26.928959111656,22.9111428779448,20.6666466961764,21.2758702640512,24.4354150276175,23.6007108121382,25.8424727910649,25.021630829161,25.1552185986229,25.6346308340742,29.004275950532,36.3895884211932
"YAL007C","chrI",137697,138345,"-","ERP2",138420,137522,238.334770928305,293.326442370067,350.169580688453,324.699016979888,257.235563796165,215.072736007848,205.070339183339,285.175059635136,278.946764360615,294.705368050099,260.026553315869,240.394756091412,222.245037553528,248.880034956222,283.341861761881
"YAL005C","chrI",139502,141431,"-","SSA1",141493,139357,994.267382935058,627.454449857519,488.549876724461,378.735115473647,263.507447418799,198.163018603514,150.467165453023,128.647910718873,201.64963418498,287.962911210906,323.750876050425,346.24643554003,366.126549183193,459.972305563922,591.241987025052
"YAL003W","chrI",142173,143160,"+","EFB1",142153,143368,1714.06499162517,1911.01454472439,2183.53186700766,2498.60268632725,2691.95001865698,2799.93470608542,2748.35087546772,2209.0440731785,2779.02623394782,2958.65482021271,2967.16649491987,3179.63764782396,2752.55543721342,2699.02954696948,2593.91501616086
"YAL002W","chrI",143706,147531,"+","VPS8",143551,147565,26.4844217707849,17.473749285659,15.825112328053,14.5059109335431,14.3730924367152,15.1492523474012,15.7290879929367,16.8553669906992,16.0241592672094,15.6576927368422,15.9074175058372,14.8930192532989,17.756502696475,18.6484649169451,18.0858092103028
"YAL001C","chrI",147593,151166,"-","TFC3",151204,147539,22.3355509545065,22.1214727655966,21.1369017331978,17.5693396819001,14.7835893856625,15.0195127203012,18.8025466302278,22.2167580825689,21.8379561112016,22.6504738021697,18.7980088487536,17.7468134523893,19.9678899859529,22.0754613163263,24.9339306691615
"YAR002W","chrI",152256,153876,"+","NUP60",152215,153962,63.0161001835791,60.6173532695865,62.041548532451,67.2757675469121,65.7749340965965,65.189809123213,59.8871256120338,58.5516688435065,58.892540776932,60.3485670719431,60.0081709469121,55.9337310895705,58.9394935121576,55.1863468331335,55.966423519377
"YAR002C-A","chrI",154064,154724,"-","ERP1",154740,153989,320.921306939723,366.741824727207,395.656887227848,372.152041716206,318.273013071343,278.900859582502,250.806701708035,347.212555424351,298.922198506717,326.227737856419,318.410970508069,305.36864661241,265.634522362603,279.753669626134,327.405691656229
"YAR003W","chrI",155004,156285,"+","SWD1",154951,156285,40.2589229039793,59.3202883669157,45.9526755707618,35.2596084454058,27.2051245292983,27.1187340462851,37.7395894945721,46.5432953580428,43.5986313197933,38.6391822642582,34.1292141102549,33.1824736345229,38.8777825153141,46.1300023097967,48.5898944487938
"YAR007C","chrI",156753,158619,"-","RFA1",158682,156681,46.5872249089914,150.540859259425,131.126921890992,66.3974305218928,29.7379624813092,23.510266533509,62.1309256486346,105.261309819802,93.2708006872617,62.4776161978451,39.4665213299302,34.9770021774508,54.7469452856231,83.3855840787363,90.641169923919
"YAR008W","chrI",158965,159793,"+","SEN34",158868,159860,9.81325920955571,77.4635226805887,56.92868229946,30.0068078638776,16.7194995885538,16.1029491756342,41.6341747247642,64.8483173563322,46.4215432376409,30.2201800619038,20.4315710626951,18.545209017636,27.9469972251981,36.5365893946369,38.1512654606375
"YAR014C","chrI",166741,168871,"-","BUD14",169021,166557,74.1344856776461,81.4035279051304,82.0705405901367,75.3625827328571,68.582408706132,64.889156006248,63.7074078617898,67.783236508046,69.364353501428,67.9759870554202,66.985253728291,62.8389166468891,71.9004516222089,74.2156341295097,75.0833537176581
"YAR015W","chrI",169374,170295,"+","ADE1",169272,170390,75.6170526299246,107.491856192781,95.4244731592337,84.6520033633924,76.8301916999729,67.0500880652272,61.314023345246,61.5320458925865,66.7523501121362,69.738178104498,75.1824858678492,71.5001995317095,69.0900105164548,70.5417815871832,76.0362040776398
"YAR018C","chrI",170395,171703,"-","KIN3",171719,170263,7.90354061064515,6.17223293969888,4.34549614825076,10.2557768069181,42.7538996400731,89.9187519704025,67.4577306729878,46.377070287705,20.5975015362751,16.515366956256,33.0017333454065,41.3667931319434,57.1337638166257,43.1168071931675,31.3512386700009
"YAR027W","chrI",183769,184477,"+","UIP3",183688,184552,72.4818507163137,57.4088048927354,51.0064542769766,43.7675854767133,37.9123519443202,38.8024936648228,43.8796983131277,48.7656510070526,42.8904614607853,40.3612614466325,41.9196524638953,42.3493880879373,45.6415921985004,49.3169067023622,52.7567429555515
"YAR028W","chrI",184891,185596,"+","YAR028W",184836,185794,20.7178756032882,25.9372974915155,31.8837686406668,36.1798515127561,32.7824036167591,31.998705015097,28.9313222661872,31.7934292954446,34.5112885427363,35.1146089223892,31.7740753446302,28.5987593085014,27.7687173784669,29.0524656059723,30.9139695422644
"YAR031W","chrI",186835,187732,"+","PRM9",186997,187889,3.49239252684837,5.1637739998572,6.29828885297094,6.55610928118334,7.41172105206089,6.63960463639892,5.71898004461046,6.66541293367539,7.10712236056583,6.91611585576934,6.45568200169682,5.53242471279731,5.44861811116184,5.83567764457915,5.7864653783734
"YAR033W","chrI",188106,188811,"+","MST28",188065,188904,6.6652682906021,5.35632898349709,5.67526210334252,4.91118038952146,4.06840446606838,3.89900187158745,3.3180792136271,3.91275746910166,4.25679308157792,4.64134483962202,4.18538862936951,4.36720744595027,4.29892277407228,3.72260004979032,4.53220168065209
"YAR042W","chrI",192618,196185,"+","SWH1",192595,196418,28.7403491058812,30.3932229725602,30.3192648303657,30.4322317888971,30.8393314127356,30.6785896660686,29.5283493561873,28.7969215089583,30.8394143852558,28.9273090205526,29.5662740424094,27.0273779591874,30.2012362133295,32.9329702177898,30.8668133787375
"YAR066W","chrI",221048,221660,"+","YAR066W",220973,221660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAR071W","chrI",225459,226863,"+","PHO11",225420,226913,0.334687617156302,1.24543500532031,1.11299548879333,0.66918866923321,1.00373473654607,1.39523669488725,1.43228678006133,0.548299347190751,0.579658915932674,0.643284973856032,1.37482116702803,2.72960308873835,2.67399981014111,2.45847576216527,2.07702651387701
"YBL107C","chrII",9960,10551,"-","YBL107C",10551,9818,89.8126575490322,89.6107905469683,78.072719087713,65.4151739406786,52.992158931802,56.0536970450125,60.5174920428234,70.7072365261023,57.8364246272723,62.2808201932972,61.4728954938646,62.6472442529331,67.3821298534933,71.0989086424172,81.6631152692851
"YBL106C","chrII",10846,13879,"-","SRO77",13946,10773,12.9882630776561,14.1493179788729,12.9879354877078,11.5648510671045,13.1082255236532,14.1309283981942,12.76646048629,13.1178585064099,11.2977586782635,11.740412340872,11.7513962437661,10.5024989858621,11.7660031138774,11.3428598472356,11.045429598792
"YBL105C","chrII",14240,17696,"-","PKC1",17966,14104,45.3902649121508,42.3013158871543,39.9138069708786,40.8239941808781,44.8831796090534,47.425037606582,44.5899739596262,45.6519176777399,39.1790555561838,41.1066348432029,43.9950982970268,42.4727975524904,46.2176558093708,45.3979899263473,44.894580270045
"YBL104C","chrII",18176,21293,"-","YBL104C",21298,18094,21.7902899002374,24.1223619317285,23.5680199694876,23.6897512088128,25.4673921519181,26.6183559011796,26.4182090809914,25.7015714784414,23.2703207054955,24.1923219682422,24.7035447210827,23.8148596563052,25.7841619071371,26.1149226041765,24.5036540844784
"YBL103C","chrII",22075,23536,"-","RTG3",23790,21715,33.2350989028312,32.2129595810096,31.4172278954545,32.4279393595981,31.388394048606,31.487230767362,32.4298345131718,37.9461427881881,31.4961897411755,32.6119301668481,32.802374624926,32.2242312727462,31.733154902012,32.6072312637312,33.960525241015
"YBL102W","chrII",24097,24745,"+","SFT2",24010,24938,98.6817142307103,108.827612353193,106.105569931631,99.3724519840045,98.3758447181475,109.437940596149,101.521851053395,113.373074461625,105.079280149351,111.571275561221,110.935808627354,108.318978163781,114.230030677337,117.143322369949,125.61869606496
"YBL101C","chrII",24945,28299,"-","ECM21",28583,24810,43.063788693524,26.0672442974018,23.0495022820997,21.8290381405686,20.9737993895949,20.4842308606833,19.8161328550393,20.8787290951194,18.6434483891835,18.4215430904392,19.1273445847934,20.2883640219634,22.3584826408366,23.0490962287953,24.3446828603259
"YBL099W","chrII",37052,38690,"+","ATP1",36766,38922,532.966124063043,503.038391130667,485.426779715099,473.806821901851,466.478549275953,489.342300174118,518.015953139791,483.99949946091,522.790235858851,500.677583633053,438.228938145212,405.181489387307,451.673989748501,498.429112017733,510.318173970709
"YBL098W","chrII",39144,40527,"+","BNA4",39125,40644,27.6062833890854,25.4348787208291,26.2855941096737,29.5894616781991,32.4034313300937,35.9017413090464,31.9145882577976,28.387871624184,27.6944306684298,32.4492330178362,37.6927081553125,35.9485083837022,40.4130328868617,38.8809477755321,37.6111476701084
"YBL097W","chrII",40830,43095,"+","BRN1",40781,43308,8.87764445692806,21.2301304880429,24.7002866394687,28.1455140776303,27.6541862505033,21.7470932584934,17.2311126538272,21.6442438196075,22.6890399978429,26.3437453499388,24.9962634657171,22.6841690024441,17.7927850774382,17.9785879528187,23.0144989013292
"YBL093C","chrII",44255,44918,"-","ROX3",44998,44039,123.322543168652,116.746672125758,105.000008801845,108.224865565402,96.7252972972781,89.0912903598686,88.0521080515496,93.8172435946151,90.4523640729648,85.9334434506542,82.1678431171385,81.0422694916819,79.2144559799065,81.5348646061812,85.2533742408579
"YBL092W","chrII",45977,46370,"+","RPL32",45582,46517,6186.68655136406,6388.11670398226,6598.78397128687,7466.03411365574,8001.74447420276,8763.00927220082,9539.78101881677,10809.7902719213,9557.54231489873,9521.11350037236,9882.15117861319,10804.5291750114,9000.68736915122,8590.9243183151,8507.47389740575
"YBL091C-A","chrII",46564,47180,"-","SCS22",47193,46559,24.3786786331083,11.7772587647345,9.7010256147515,9.71627184678869,10.6581446478959,8.84772662166795,7.4617092363863,9.3310579812826,9.8812554569481,9.83067357481351,10.7377979791231,10.0596358427954,10.9703446756309,10.3269439375315,14.4511639677062
"YBL091C","chrII",47362,48628,"-","MAP2",48659,47273,115.402986930797,106.528208456484,97.1041467006675,91.2136928437767,97.2890110803108,93.3261048161001,96.2934755740682,104.63812304741,95.5159763914938,100.543477222922,108.942012898922,115.667638007945,109.873672922594,111.142729116367,125.046613786911
"YBL090W","chrII",48824,49358,"+","MRP21",48794,49477,69.4072548084223,68.938980979412,65.3112184258532,61.5803955170786,57.5930121735032,57.3923205881673,59.7914865589831,76.4766697328295,59.533087398282,63.965679446766,63.775251130339,63.8605483625035,62.9167299965354,71.7167674162326,78.2300127690006
"YBL089W","chrII",49573,50953,"+","AVT5",49510,51261,26.5738330113222,26.0024017257869,23.443418022335,23.60199341226,21.8655012583243,22.2541231261371,21.3969919389056,21.5231332874421,22.7787052040369,23.7755925504777,23.2617000194899,22.9791143208373,23.238051852032,24.6402345450677,23.5176263590396
"YBL088C","chrII",51018,59382,"-","TEL1",59438,50935,21.4495987812275,17.7813514683247,17.3259111230461,18.0333705061155,17.3642975133901,17.423911761341,16.1625760683418,18.3203174344667,16.8354218593986,17.8579552062088,17.2144686544392,15.7247121826486,17.4550839413014,17.7147729195526,17.993235077916
"YBL087C","chrII",59821,60739,"-","RPL23A",60762,59722,413.829754234748,431.717029097046,486.799909249707,570.752328123651,649.89913969541,705.02739846951,753.685466328216,632.118190924829,760.519601366854,793.948890259366,750.759499498817,788.379040860209,764.273188088144,691.502182558122,642.49977052064
"YBL086C","chrII",61201,62602,"-","YBL086C",62726,61155,10.3136820096281,17.672591650965,16.3874881818906,11.5744324288788,8.56776541764397,8.45700213969441,12.8595981093895,15.4402035439746,14.4498913700861,11.4242642101154,10.2147680734987,9.75488597464583,11.7810487099518,14.4668379064651,14.6898292319837
"YBL085W","chrII",63875,66818,"+","BOI1",63661,66929,33.1576148177234,35.6049033787238,39.4085008194503,38.3154284396233,33.8290565390043,29.7649118528994,29.785987125065,41.3635686115572,39.8901057652384,38.5723306537552,35.145869506618,33.0272211512019,33.6962335374473,38.7573885374878,38.2885491662209
"YBL084C","chrII",67168,69445,"-","CDC27",69543,66923,15.4776486985326,16.453441750549,16.8853544849798,16.5125316510923,16.0478071173316,16.3180251878895,14.9414419250344,14.954485436186,13.470196369554,14.5525041373945,14.6163485377156,14.4915646530674,13.9637557602545,13.3862571748042,12.9111333642087
"YBL082C","chrII",69750,71127,"-","ALG3",71409,69658,26.6459468273263,52.0100308855081,60.1952854275115,61.7869625318158,58.1059376253077,52.3606474263442,45.6887446816203,25.0081840812806,45.8167332359661,52.3105858843134,53.6425789581901,50.8604249300232,45.5363578363539,44.809515447302,44.5741308749732
"YBL081W","chrII",71865,72972,"+","YBL081W",71552,73030,9.21479362194973,28.8188619030787,26.0914064411203,23.7643585952086,22.3004801094086,20.1074355155387,19.4260578313147,20.6535002878389,17.2613471083935,13.0138530736585,13.6051123721742,14.5518649989127,11.1115067942112,11.9955380566363,8.96158528078666
"YBL080C","chrII",73069,74695,"-","PET112",74778,72965,14.3532822383415,15.158480152295,14.0776034570939,13.8356609362128,12.6843137343006,12.1348722731793,11.054893942469,12.3173121614855,14.2647428426384,15.6802609427948,14.2831856811698,13.4065183813783,12.065130200046,14.3772586252355,16.8275122182383
"YBL079W","chrII",75258,79767,"+","NUP170",75206,79852,45.402613198425,63.265051722673,65.3401663001784,69.6380673663663,69.530992683373,71.6378715674472,67.334106702001,71.6516711380973,64.8983692570191,68.2183917990253,67.6133683549063,63.5233740551337,63.3368515073224,60.8108669940364,58.9522525291605
"YBL078C","chrII",80377,80731,"-","ATG8",80813,80377,86.9450357314346,34.1037202520689,24.2541389809684,18.6767911074128,17.6565246238527,15.3960440648233,12.0567731164208,14.9323286621373,13.8897083457596,12.1292910046875,12.6766140425201,12.2571019249316,13.1506404222126,17.0030511669909,18.4067231679063
