"name","chr","start","end","strand","alias","tss","pas","0","10","20","30","40","50","60","70","80","90","100","110","120","130","140"
"YAL023C","chrI",106271,108551,"-","PMT2",108639,106143,5.62693122871015,5.72338615926568,5.73521845295899,5.85221335620295,5.81098509417999,5.71224755623706,5.6717469418625,5.74241837284515,5.83646822018302,5.852104895374,5.80222777176556,5.71949531936859,5.72508383116871,5.75131607876333,5.84462768853448
"YAL022C","chrI",108876,110430,"-","FUN26",110446,108835,5.77586528725388,5.83943024553204,5.86985694265433,5.94341914103391,5.92634189948858,5.87556815084641,5.82527921247266,5.80448100143328,5.86464014106615,5.90338956295837,5.90875774145004,5.93328825153595,5.8305759747282,5.81698078321281,5.81720410671056
"YAL021C","chrI",110845,113359,"-","CCR4",113403,110616,5.50687085914565,5.52266677257237,5.59512540458631,5.63414623327907,5.62075435980839,5.5408982835829,5.56419965461506,5.56565774320838,5.61293558412838,5.62418794544365,5.57671404265256,5.57331906191135,5.55526028665763,5.58746192053585,5.59978785079125
"YAL020C","chrI",113613,114615,"-","ATS1",114630,113537,5.50760508648543,5.61501925085698,5.69747893174658,5.72038062990443,5.72401432370236,5.67479690602631,5.56197495765116,5.57184420408593,5.62942800043139,5.74662898738389,5.67154715451789,5.69568305675779,5.57927605671629,5.51901662040644,5.59423324197017
"YAL019W","chrI",114918,118314,"+","FUN30",114809,118386,5.56808686093169,5.62969000190655,5.75556628028965,5.71628902063051,5.67900519344744,5.59295839984405,5.61904779432126,5.68146504293255,5.70791261225871,5.70492602333035,5.67064211850727,5.63034197575593,5.62277087417025,5.58698647471998,5.63028068371163
"YAL017W","chrI",120224,124295,"+","PSK1",119858,124459,5.62828595411588,5.60800684182275,5.66861481466804,5.68442494910629,5.6404912669475,5.62125890255436,5.59418753089218,5.59137157021369,5.64248621579821,5.65091764553409,5.64322571739376,5.58560826280286,5.57346380566289,5.5700638916643,5.59570339060729
"YAL016W","chrI",124878,126786,"+","TPD3",124798,126875,5.75933320979864,5.8795634181579,5.8975634763998,5.81799058256777,5.80038711700826,5.76370892110026,5.70443905400289,5.74618240558844,5.87132351787023,5.80909426020164,5.82642956691695,5.7196449100982,5.76806152279604,5.75210711618309,5.75823061082695
"YAL014C","chrI",128251,129019,"-","SYN8",129067,128091,5.77070698494748,5.82711918254407,5.92665937038427,5.91141545741133,5.84011731908933,5.83339692513947,5.79400411836365,5.8190008213933,5.88531952518393,5.88494159872129,5.86179688103728,5.78022604904787,5.78523424610419,5.75526596960233,5.79895625337428
"YAL013W","chrI",129269,130487,"+","DEP1",129236,130583,5.38297960363551,5.42869899650561,5.4112749702783,5.4588776471826,5.42138282324175,5.37425394737525,5.29805415982634,5.39097193487367,5.34003167505622,5.43937598969638,5.44546690119768,5.40177404845207,5.35382719188054,5.43105867969504,5.40853888907861
"YAL012W","chrI",130798,131983,"+","CYS3",130744,132082,5.97825936688619,5.93894237169967,6.04606217342388,6.10264081972766,6.00588359593712,5.86476087327357,5.92464404623073,5.96176444875511,5.97553741940423,5.97472410185438,6.01437476946617,5.94679234695829,5.98866960968028,5.97738417572229,6.06141060095466
"YAL011W","chrI",132198,134076,"+","SWC3",132195,134178,5.48066203377948,5.56123213616087,5.6767281934374,5.73784299038973,5.59988871387251,5.58978405997367,5.51857526342232,5.57923682513476,5.59469374854189,5.58933483477023,5.63510953344929,5.63095201641079,5.57581764547759,5.60896517753027,5.64614945154676
"YAL010C","chrI",134183,135665,"-","MDM10",135706,134136,5.51379834054104,5.56754207864887,5.71703298889642,5.73274110616051,5.698211144777,5.61186515797686,5.59420495428188,5.60936809635101,5.69784628606607,5.70311888338733,5.69413291300574,5.6556209888386,5.63590742029366,5.64126115340354,5.65815628653688
"YAL009W","chrI",135853,136633,"+","SPO7",135813,136780,5.78060550936303,5.83525997261417,5.92880461491251,5.99757338548778,5.91391438216139,5.85790833416891,5.79693157316299,5.85321925699483,5.93813387969639,5.95435993848066,5.91562743149201,5.85790901167842,5.82814460010325,5.84722966020598,5.87709957474292
"YAL008W","chrI",136913,137510,"+","FUN14",136866,137637,5.83598667113257,5.89336495228739,6.0046302176638,6.02355093008991,6.00720628350375,5.9360231756888,5.95379625591067,5.94050680009358,5.95122667720459,5.9983135962727,5.96611280242788,5.96930441016327,5.93826325367688,5.93793982127811,5.9825138092774
"YAL007C","chrI",137697,138345,"-","ERP2",138420,137522,5.79021240061981,5.83308274069656,5.98788800470269,5.83860024922812,5.80177709442863,5.76021381988843,5.79087341150556,5.84791440894474,5.86936617596922,5.85906797227605,5.80467327923767,5.76840453528294,5.80317381775691,5.80352559817907,5.79864662543324
"YAL005C","chrI",139502,141431,"-","SSA1",141493,139357,5.671255001733,5.48285180398982,5.55939938181297,5.42925915054135,5.4581318273849,5.35863156990059,5.36097554352699,5.38464703625645,5.47562201949702,5.47586085308413,5.45396930020805,5.48761915329054,5.53225970433799,5.47777218626469,5.57690294557686
"YAL003W","chrI",142173,143160,"+","EFB1",142153,143368,6.0365713101741,6.06709813770301,6.0564873190555,6.0863880441375,6.08131269123454,6.02484771344543,6.02695404940809,6.06906362615376,6.0757782104942,6.0747724157513,6.02333427265075,6.02500619467744,6.01717735910098,6.05642570007538,6.00907829925803
"YAL002W","chrI",143706,147531,"+","VPS8",143551,147565,6.13407452299577,6.14634819075494,6.14623391440665,6.14693246416632,6.1398265176874,6.14144016219757,6.13236887682819,6.15943610722144,6.16234885484209,6.14102162136501,6.14542767785322,6.14070818075164,6.13870049696957,6.13890290490385,6.13871910045229
"YAL001C","chrI",147593,151166,"-","TFC3",151204,147539,5.67229818163541,5.73504690572067,5.83141527257402,5.82428825501167,5.83993613770615,5.82242450389734,5.7752018143782,5.78145039504211,5.86903969729431,5.84775087184383,5.85985530932877,5.84642931417193,5.83302513258102,5.80007150441075,5.80757510208249
"YAR002W","chrI",152256,153876,"+","NUP60",152215,153962,5.30069218601009,5.4557310216597,5.46246969437809,5.53664893494942,5.53885337332841,5.42976492518613,5.35005116780432,5.46850411904477,5.49941057585558,5.55951411034674,5.48363357441303,5.48535856564619,5.4305636262677,5.51449215341471,5.41002326942332
"YAR002C-A","chrI",154064,154724,"-","ERP1",154740,153989,5.76201093640687,5.81621986241601,5.83428726524861,5.80960039731335,5.80869772079568,5.73850249337815,5.79798869681441,5.78328323343478,5.84141842250793,5.80184994504202,5.79098766634085,5.79180243337554,5.78839202229212,5.81532859792735,5.83086725840512
"YAR003W","chrI",155004,156285,"+","SWD1",154951,156285,5.47407388949595,5.60088455745469,5.66488572618215,5.65603746612663,5.67340609384016,5.64514391869839,5.66348342495162,5.66857617703475,5.70956023916139,5.65900818583677,5.6511236728425,5.71320247185111,5.68285037538968,5.72445184843873,5.69910213880125
"YAR007C","chrI",156753,158619,"-","RFA1",158682,156681,5.59219763650714,5.7366862586295,5.73358913095349,5.6772914912124,5.63898925246413,5.62894731827816,5.67610749299842,5.68159205720133,5.70589615757646,5.68283945786895,5.67588150882957,5.65730816562931,5.65329955918302,5.67323025344013,5.72370214537309
"YAR008W","chrI",158965,159793,"+","SEN34",158868,159860,5.68836940341281,5.81323258757112,5.80220584271685,5.77958178035089,5.742655666855,5.74676776902353,5.71153862542047,5.75140572337711,5.77987648018714,5.78997711069418,5.75019638750201,5.76114212757798,5.72551333960933,5.73874666980184,5.74373306521719
"YAR014C","chrI",166741,168871,"-","BUD14",169021,166557,5.68138380833365,5.71243235617173,5.75668970676579,5.7103988933982,5.68287518978409,5.66080597441007,5.58959821107248,5.68175067209842,5.65372797749066,5.65629502851483,5.66616607226973,5.61258077863723,5.61769973259048,5.63674993243589,5.63616157415466
"YAR015W","chrI",169374,170295,"+","ADE1",169272,170390,5.61977865257825,5.74665485674452,5.79892784309467,5.74422581111825,5.71680890223608,5.67563851974734,5.63715886549549,5.72070738714135,5.76197361447358,5.76014165197624,5.70226067481631,5.70601146235358,5.67117913358198,5.67979187932329,5.6755138100163
"YAR018C","chrI",170395,171703,"-","KIN3",171719,170263,5.58153215029555,5.63601164869824,5.79165587820041,5.74842372865997,5.70352201799101,5.76277060686011,5.69584731818282,5.73016345186969,5.76433569901387,5.73441008331598,5.71314466699434,5.71610127275202,5.72542894216622,5.67363124009121,5.66959734341449
"YAR027W","chrI",183769,184477,"+","UIP3",183688,184552,6.10100401966958,6.08297538179043,6.09207060167119,6.04240635867594,6.04187842199941,6.00380660401641,5.99530870012415,6.01022537558269,6.03318259441842,6.05755674055262,5.96375023254811,6.02767484967814,6.010060277946,6.03759757002041,5.99157551796361
"YAR028W","chrI",184891,185596,"+","YAR028W",184836,185794,5.82424031466006,5.87326649575895,5.97791921738222,5.99356251240658,5.87393249921813,5.81005384002658,5.79088438572972,5.79041560866839,5.91963889921711,5.88370627712203,5.88692416044145,5.8143870690864,5.80281570022915,5.8243177641379,5.86146415262493
"YAR031W","chrI",186835,187732,"+","PRM9",186997,187889,5.92859558802834,5.96180148518527,6.02654673455623,6.02002403081849,6.01823276266004,5.94757821214184,5.96104291219063,5.94833594177931,6.00654828881226,6.01321806644438,5.99291642459517,5.96223887259984,5.96043636177934,5.95619411029511,5.97479531340093
"YAR033W","chrI",188106,188811,"+","MST28",188065,188904,5.63994511526388,5.69800002149379,5.73700844497692,5.68411137341698,5.65789569384568,5.59500737559692,5.65775122521052,5.67451934081725,5.67484303506404,5.67930570257243,5.656853212584,5.6257337634494,5.62926527656626,5.66115074732564,5.64868516355475
"YAR042W","chrI",192618,196185,"+","SWH1",192595,196418,5.58826153888244,5.6514616077447,5.70342490897533,5.64990024553421,5.60499232100236,5.63572453024987,5.62408467966729,5.64282182728778,5.69550628943909,5.70549519163433,5.63681660920401,5.64192246995381,5.60423640540985,5.60438155199278,5.67609586430686
"YAR066W","chrI",221048,221660,"+","YAR066W",220973,221660,NA,NA,NA,NA,NA,4.36559067816092,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YAR071W","chrI",225459,226863,"+","PHO11",225420,226913,4.338287158213,NA,4.44830840300858,4.38493530719171,4.37504346410587,4.51044951356059,4.36883916579094,4.3625617444861,4.39777250279028,4.37460579947116,4.36919443448096,4.50401502121719,4.35410360978739,4.35127361067726,4.35691033929679
"YBL107C","chrII",9960,10551,"-","YBL107C",10551,9818,5.97907913459455,5.95465279928825,5.9982506882917,5.96014989869863,5.96303923304575,5.89717363714333,5.8274545217139,5.8750091124837,5.94298973245036,5.96175650022199,5.97812949223478,5.92560746254662,5.92288835404833,5.88706177649346,5.86926981499295
"YBL106C","chrII",10846,13879,"-","SRO77",13946,10773,6.11378624582658,6.13804924871391,6.12308895362234,6.12387764943153,6.11711686150805,6.112234746231,6.12538779206928,6.12973833094548,6.12506477289437,6.11737694296815,6.11590198113812,6.11977585235725,6.10728045967506,6.11152886949094,6.11624158729439
"YBL105C","chrII",14240,17696,"-","PKC1",17966,14104,5.40704619540819,5.44417771927918,5.57797365978782,5.5931845791462,5.53213801084717,5.40102537976788,5.428475089071,5.39116278296896,5.4941900327927,5.52936404147044,5.51822036411002,5.46793569440164,5.35857434279508,5.28453964174531,5.34334786816338
"YBL104C","chrII",18176,21293,"-","YBL104C",21298,18094,5.61220601175314,5.6933729020381,5.7115610864746,5.7600011929578,5.6920371130026,5.72387202325455,5.63347456571491,5.64354616177884,5.70006338520804,5.76242480036667,5.70472268773712,5.6870706927416,5.65168674518751,5.6474049756532,5.69410442157399
"YBL103C","chrII",22075,23536,"-","RTG3",23790,21715,5.47399745370654,5.53665648524848,5.60948827748471,5.59992863434887,5.59274796226593,5.53839970415375,5.57212428284258,5.56416571094355,5.56923968015647,5.57711141278704,5.61092772776024,5.54616432622218,5.54568925899745,5.5146081926433,5.5600481559433
"YBL102W","chrII",24097,24745,"+","SFT2",24010,24938,5.79603442748599,5.75310250734027,5.79246232058608,5.88186803887014,5.88223036570825,5.84819767028584,5.81171018574511,5.79153441784671,5.80362718163293,5.87792824783409,5.83912677566567,5.88109818059713,5.85365403851283,5.86830605147879,5.86094776994883
"YBL101C","chrII",24945,28299,"-","ECM21",28583,24810,6.00044235678452,5.98903151377745,5.89862913060419,5.90089562934824,5.8546095219852,5.82544738744663,5.79144396492092,5.840034287691,5.86194707254456,5.86366791627315,5.89130313785502,5.83413650545544,5.8488490335207,5.7888096158752,5.81055567263711
"YBL099W","chrII",37052,38690,"+","ATP1",36766,38922,5.49200251246736,5.59146558519522,5.66456047060808,5.680690005605,5.61093852600828,5.61035423900397,5.64730600977889,5.58750238395327,5.66013610292207,5.69800418291356,5.60579978531847,5.59861297748525,5.60895489826222,5.62442479243356,5.58143655707531
"YBL098W","chrII",39144,40527,"+","BNA4",39125,40644,5.82535603078641,5.88717309285338,5.94283627844016,5.97039722718499,5.97621976235162,5.92142034930718,5.87777432783172,5.8830033223085,5.94956017978439,5.98245540272487,6.00428880130568,5.90108646126024,5.91416547699987,5.90092522173101,5.85996911954517
"YBL097W","chrII",40830,43095,"+","BRN1",40781,43308,5.15948903600653,5.25680760456428,5.46708561881736,5.52804348218817,5.50315022085123,5.4265689554116,5.508074630305,5.35412895701135,5.50126171946,5.5520211736708,5.47088828041983,5.46968856096138,5.45207843875037,5.47279442305477,5.5393076087652
"YBL093C","chrII",44255,44918,"-","ROX3",44998,44039,5.69627862347126,5.77976831755596,5.82638517791722,5.8222622908272,5.78285541026668,5.72222342502532,5.74779356020208,5.74824496011111,5.79832183006407,5.79350723300975,5.73140727322872,5.7548556798276,5.70345015704962,5.72355442526594,5.78319322310817
"YBL092W","chrII",45977,46370,"+","RPL32",45582,46517,5.97212031294425,6.04944895172315,6.05039774932686,6.01024542644998,6.06262021664014,6.03466716217933,6.00307846141722,5.98868806179857,6.01295465540363,6.04313224504861,5.97108668746443,5.94856175737016,5.97272226972856,5.9640604458135,6.00247144658392
"YBL091C-A","chrII",46564,47180,"-","SCS22",47193,46559,5.42144348513057,5.46675736232367,5.57483236873447,5.61898934027857,5.58662658272014,5.59856115233204,5.62944358550505,5.59642357935728,5.63418771460399,5.59417375669222,5.63122613257814,5.58577915427361,5.57868708256515,5.61341454850634,5.62063352216059
"YBL091C","chrII",47362,48628,"-","MAP2",48659,47273,5.78567238634347,5.8207764622134,5.92699468130294,5.85407957223899,5.86208301797815,5.82430237699264,5.79996067481752,5.82861391804423,5.85335095062756,5.85678851501691,5.821167462047,5.81831015807701,5.8101386452013,5.78655765914915,5.86531856706809
"YBL090W","chrII",48824,49358,"+","MRP21",48794,49477,5.62646282180044,5.70803999638341,5.81072998404923,5.74378366050693,5.78459807625824,5.6909142272269,5.63856813764637,5.67223704095223,5.77291696762095,5.74089085478974,5.7539563080034,5.74664254664923,5.67906740639308,5.70293940753582,5.70836746906475
"YBL089W","chrII",49573,50953,"+","AVT5",49510,51261,5.89315824979431,5.92995952279089,5.99711942467541,5.9910917499063,5.99329219671918,5.96263794185078,5.96122469988484,5.96762496442094,5.99456462169093,6.01906683526119,6.00566244578954,5.99557966003638,5.96639064484384,5.94775743086149,5.97561095717532
"YBL088C","chrII",51018,59382,"-","TEL1",59438,50935,5.94133210340025,5.95362735262854,5.99446129646474,5.97227391324764,5.90964929789761,5.90170637580099,5.89166652160721,5.95792265399766,5.95306312976344,5.95899975721577,5.91915605567082,5.93522078547004,5.91336892865219,5.91782194260184,5.90817503577123
"YBL087C","chrII",59821,60739,"-","RPL23A",60762,59722,5.83688479313463,5.99587082634044,5.99382995055244,6.01648482112503,5.9738036923467,5.95792938169443,5.97216772245592,5.96745109876849,5.99459201711628,5.938328110224,5.97997284337823,5.95504589107832,5.87362127056811,5.93494676158593,5.97992956167759
"YBL086C","chrII",61201,62602,"-","YBL086C",62726,61155,5.76177067158004,5.83227500061024,5.77022926263968,5.76999279413561,5.70340928429552,5.6686711668663,5.67061318651915,5.74689516497877,5.75185947732708,5.75730424982225,5.76466007237705,5.76227296115859,5.71587869965936,5.7249166169854,5.73948494452497
"YBL085W","chrII",63875,66818,"+","BOI1",63661,66929,5.95210507199825,5.95942538729888,5.9420250663365,5.86998968744356,5.86229352857232,5.84413702907212,5.86893549719636,5.90707830844928,5.91498957594106,5.88496115951362,5.85197057527437,5.8491851090405,5.89956733976475,5.90860317491184,5.92997129249083
"YBL084C","chrII",67168,69445,"-","CDC27",69543,66923,5.39238948813859,5.63281850045481,5.59878781223599,5.53780908694015,5.53678684553991,5.5463608532363,5.52114529578537,5.64312755275456,5.65720723621036,5.61592554194521,5.61978688343879,5.65916741410169,5.61011546035978,5.66419120634316,5.65054522386135
"YBL082C","chrII",69750,71127,"-","ALG3",71409,69658,5.84790707360177,5.93131709060424,6.02254958103484,5.93547676076315,5.93316310826305,5.93030367414893,5.87899248851478,5.92037714738502,5.93609977066333,5.93985422471614,5.90032821640667,5.86615059372643,5.85967081844919,5.85806150978425,5.89277516447182
"YBL081W","chrII",71865,72972,"+","YBL081W",71552,73030,5.3746508186626,5.58542636932034,5.54185420656213,5.6305218119195,5.5659128987268,5.42876235311483,5.30181535111041,5.57357630883706,5.53283959323302,5.5699904567555,5.54848546635267,5.50137759010628,5.5056888505298,5.45741787076892,5.41742852658334
"YBL080C","chrII",73069,74695,"-","PET112",74778,72965,5.57705224130678,5.6693678716975,5.7703123247931,5.74284501505059,5.69638934323468,5.64795603652864,5.64098918257944,5.6784422002438,5.72968831909541,5.74884087323169,5.74864228654559,5.70336725334477,5.66182136675139,5.68398460461868,5.71911491679168
